step,train_loss,eval_loss
1,7.689553260803223,
2,9.935216903686523,
3,7.4216790199279785,
4,6.097779750823975,
5,6.053345203399658,
6,9.340289115905762,
7,6.0441741943359375,
8,6.5725531578063965,
9,6.751375675201416,
10,2.4368221759796143,
11,2.8857643604278564,
12,10.217276573181152,
13,5.679065704345703,
14,6.8286824226379395,
15,4.106435775756836,
16,7.767922878265381,
17,6.454026222229004,
18,7.077404022216797,
19,5.385530471801758,
20,3.0603833198547363,
21,4.1199188232421875,
22,3.832897901535034,
23,5.481826305389404,
24,2.9206221103668213,
25,5.594296932220459,
26,6.019405841827393,
27,5.566240310668945,
28,4.815581321716309,
29,6.6515021324157715,
30,5.179952621459961,
31,5.915199279785156,
32,5.080214500427246,
33,4.428929328918457,
34,5.384023189544678,
35,2.6663825511932373,
36,3.999117851257324,
37,4.102023124694824,
38,3.1272776126861572,
39,5.41741418838501,
40,4.096505165100098,
41,2.888180732727051,
42,4.291101455688477,
43,1.7569468021392822,
44,3.24615216255188,
45,1.7322156429290771,
46,2.9805502891540527,
47,2.267866849899292,
48,2.054827928543091,
49,1.32399582862854,
50,2.9984304904937744,
51,1.9480175971984863,
52,1.1100163459777832,
53,1.9153064489364624,
54,1.7906770706176758,
55,1.9619158506393433,
56,2.2487404346466064,
57,1.1099591255187988,
58,2.5521223545074463,
59,0.8350215554237366,
60,0.9666567444801331,
61,1.7338142395019531,
62,3.3514113426208496,
63,1.4062305688858032,
64,0.9656434059143066,
65,1.0986886024475098,
66,1.8848665952682495,
67,1.1686171293258667,
68,0.8023558259010315,
69,1.710009217262268,
70,2.112630605697632,
71,1.521916389465332,
72,1.2445725202560425,
73,1.1435434818267822,
74,1.0311672687530518,
75,1.5324037075042725,
76,1.8667832612991333,
77,0.6114566922187805,
78,1.6960965394973755,
79,2.548903226852417,
80,0.8122739195823669,
81,0.6647806763648987,
82,1.6646252870559692,
83,1.3353211879730225,
84,1.7860023975372314,
85,0.6733006238937378,
86,2.1127099990844727,
87,1.0457152128219604,
88,1.0842219591140747,
89,0.9340050220489502,
90,1.429824948310852,
91,1.4883337020874023,
92,1.9454843997955322,
93,1.777431845664978,
94,2.3574695587158203,
95,0.8706427216529846,
96,1.3374463319778442,
97,1.9460043907165527,
98,1.1987218856811523,
99,1.2125177383422852,
100,1.5390821695327759,
100,,1.3101250254190886
101,1.3556462526321411,
102,0.37751781940460205,
103,1.0695127248764038,
104,0.78077632188797,
105,1.0974701642990112,
106,0.5389140844345093,
107,1.2269291877746582,
108,1.109289526939392,
109,0.8722509145736694,
110,0.7882081270217896,
111,1.621839165687561,
112,0.8339229822158813,
113,0.5500312447547913,
114,2.3452353477478027,
115,0.7487472295761108,
116,2.5505685806274414,
117,0.6516119241714478,
118,2.268026113510132,
119,0.6412772536277771,
120,0.936076819896698,
121,0.9172452688217163,
122,0.7809886932373047,
123,1.117557168006897,
124,1.5160597562789917,
125,0.6332287788391113,
126,0.9908530712127686,
127,1.7931299209594727,
128,1.1012970209121704,
129,0.589987576007843,
130,1.8841482400894165,
131,0.24299629032611847,
132,0.4256357252597809,
133,0.5169499516487122,
134,0.8342084884643555,
135,1.0681458711624146,
136,1.7603399753570557,
137,1.0735809803009033,
138,1.2069255113601685,
139,1.1542390584945679,
140,0.7546634674072266,
141,1.7610613107681274,
142,1.2294151782989502,
143,1.8344699144363403,
144,0.8362129330635071,
145,1.0557711124420166,
146,2.3152122497558594,
147,0.5432237982749939,
148,1.1215873956680298,
149,0.9579014778137207,
150,2.887876033782959,
151,0.9665985703468323,
152,1.2921276092529297,
153,1.5264636278152466,
154,1.5854610204696655,
155,1.0597822666168213,
156,0.6494324207305908,
157,1.020477294921875,
158,0.5308750867843628,
159,1.0164462327957153,
160,0.8071367740631104,
161,1.287426233291626,
162,1.2000662088394165,
163,1.339066982269287,
164,1.190801739692688,
165,0.7445242404937744,
166,0.700615644454956,
167,1.2458767890930176,
168,2.833603858947754,
169,1.1122775077819824,
170,1.5002461671829224,
171,0.41868340969085693,
172,0.742631196975708,
173,0.6812790036201477,
174,1.152221918106079,
175,0.8216568827629089,
176,0.6288864016532898,
177,2.6112236976623535,
178,0.5924804210662842,
179,2.1554441452026367,
180,1.1971498727798462,
181,0.8094630837440491,
182,1.9501795768737793,
183,2.068601369857788,
184,1.0837888717651367,
185,1.1467440128326416,
186,0.9620568752288818,
187,2.6669719219207764,
188,2.6193652153015137,
189,1.881716012954712,
190,2.5148966312408447,
191,1.15168297290802,
192,1.017659306526184,
193,1.007947564125061,
194,1.16131591796875,
195,1.793321967124939,
196,1.052441954612732,
197,1.5763497352600098,
198,0.8498443961143494,
199,0.9779102802276611,
200,1.90726900100708,
200,,1.1659453281989465
201,1.7988216876983643,
202,0.36024224758148193,
203,1.6967830657958984,
204,3.2222421169281006,
205,0.7440184354782104,
206,1.8998186588287354,
207,2.1253950595855713,
208,0.9527071118354797,
209,1.8252559900283813,
210,0.7439954280853271,
211,1.8260488510131836,
212,1.5951870679855347,
213,1.0022825002670288,
214,2.0994455814361572,
215,1.195530652999878,
216,0.9375038146972656,
217,0.41875576972961426,
218,1.0282554626464844,
219,0.6022610664367676,
220,1.2381789684295654,
221,1.154052972793579,
222,1.6705522537231445,
223,1.307187795639038,
224,1.452407717704773,
225,0.874539852142334,
226,2.370945930480957,
227,1.1472022533416748,
228,2.8794758319854736,
229,1.2079169750213623,
230,0.8744852542877197,
231,1.5696840286254883,
232,2.1057932376861572,
233,0.39996230602264404,
234,0.5593240857124329,
235,1.319275975227356,
236,1.4268585443496704,
237,1.1717196702957153,
238,1.440645694732666,
239,3.0407748222351074,
240,0.7025364637374878,
241,1.0079957246780396,
242,1.2883878946304321,
243,0.9845511317253113,
244,1.1749306917190552,
245,1.0003890991210938,
246,1.2474992275238037,
247,0.6408864855766296,
248,1.0418695211410522,
249,1.0628732442855835,
250,1.9099398851394653,
251,2.406010866165161,
252,1.4300931692123413,
253,1.0976091623306274,
254,1.401768445968628,
255,0.8361926078796387,
256,0.750799834728241,
257,1.2221795320510864,
258,1.5435678958892822,
259,0.7178981304168701,
260,0.9786531925201416,
261,0.8501418232917786,
262,1.9509258270263672,
263,2.2874791622161865,
264,0.6361661553382874,
265,1.2618162631988525,
266,1.236026644706726,
267,1.1290802955627441,
268,1.8281139135360718,
269,0.862621009349823,
270,2.5536091327667236,
271,0.8230800628662109,
272,0.4050526022911072,
273,0.6017971038818359,
274,0.5645702481269836,
275,0.7586695551872253,
276,0.5020994544029236,
277,1.1005394458770752,
278,0.6211462020874023,
279,1.0923892259597778,
280,0.5036506652832031,
281,1.5241233110427856,
282,1.342814326286316,
283,0.960586428642273,
284,2.1819589138031006,
285,1.012467622756958,
286,0.5420143604278564,
287,2.23624324798584,
288,1.3546950817108154,
289,0.555570662021637,
290,0.8175066709518433,
291,0.8003544807434082,
292,3.4231767654418945,
293,1.7278269529342651,
294,0.3881172239780426,
295,1.4398832321166992,
296,1.5539621114730835,
297,0.7667632699012756,
298,1.4380743503570557,
299,1.6116878986358643,
300,0.6306445002555847,
300,,1.1093508555338933
301,2.506465435028076,
302,2.4848008155822754,
303,0.49756288528442383,
304,1.0491478443145752,
305,1.0258997678756714,
306,1.637516736984253,
307,0.6645970940589905,
308,0.4962212145328522,
309,2.1553564071655273,
310,1.7571901082992554,
311,0.9356023073196411,
312,1.4412263631820679,
313,0.5092870593070984,
314,0.19650210440158844,
315,1.20329749584198,
316,1.91694974899292,
317,1.0421552658081055,
318,0.3546150326728821,
319,1.2989469766616821,
320,1.0882723331451416,
321,0.8939995169639587,
322,1.3498934507369995,
323,1.0982820987701416,
324,1.2469701766967773,
325,1.3246698379516602,
326,1.1475626230239868,
327,1.196540355682373,
328,0.8873461484909058,
329,1.1055395603179932,
330,1.6902283430099487,
331,2.310380697250366,
332,1.4486353397369385,
333,1.2195695638656616,
334,1.2935810089111328,
335,0.9105451107025146,
336,1.0619614124298096,
337,1.3800482749938965,
338,1.3383764028549194,
339,1.033813238143921,
340,0.8041398525238037,
341,0.9519719481468201,
342,1.4033674001693726,
343,1.051836371421814,
344,0.34984973073005676,
345,2.008626699447632,
346,1.0057131052017212,
347,1.4342759847640991,
348,2.7746942043304443,
349,1.8119324445724487,
350,0.7841395139694214,
351,0.6148694753646851,
352,0.43196821212768555,
353,1.5273361206054688,
354,0.8649960160255432,
355,0.9669110774993896,
356,1.477359414100647,
357,0.47674477100372314,
358,1.9695316553115845,
359,1.5099799633026123,
360,1.0407869815826416,
361,1.2136142253875732,
362,0.6861409544944763,
363,0.9302387237548828,
364,2.6175501346588135,
365,0.988473653793335,
366,1.7280783653259277,
367,1.0177228450775146,
368,1.0481313467025757,
369,1.4825292825698853,
370,0.6664319038391113,
371,1.3194026947021484,
372,1.012256383895874,
373,1.0576908588409424,
374,1.2033541202545166,
375,0.9558346271514893,
376,0.9379862546920776,
377,0.5471059083938599,
378,1.0956634283065796,
379,1.2304760217666626,
380,0.4340626895427704,
381,0.8632384538650513,
382,0.4092103838920593,
383,0.7698566317558289,
384,0.8725152611732483,
385,1.1623756885528564,
386,0.8611686825752258,
387,1.4176387786865234,
388,1.0112923383712769,
389,1.1399692296981812,
390,0.7031192779541016,
391,1.6560672521591187,
392,1.1485332250595093,
393,1.906531572341919,
394,1.4362107515335083,
395,0.6660599112510681,
396,0.44883349537849426,
397,0.8866947889328003,
398,0.9290335178375244,
399,0.5299338698387146,
400,1.337241768836975,
400,,1.1030961596048796
401,1.027091383934021,
402,1.2920360565185547,
403,0.6931765079498291,
404,1.2625257968902588,
405,3.8217620849609375,
406,0.8932666778564453,
407,0.4485158920288086,
408,0.4448692202568054,
409,1.2005409002304077,
410,1.3159091472625732,
411,0.4572935998439789,
412,0.6547748446464539,
413,0.6669518351554871,
414,1.038974642753601,
415,0.8181711435317993,
416,1.037294626235962,
417,1.012772560119629,
418,1.3465230464935303,
419,0.4005943238735199,
420,0.7039704918861389,
421,1.7176270484924316,
422,1.0873527526855469,
423,1.0611042976379395,
424,1.2886145114898682,
425,1.3415112495422363,
426,1.7717958688735962,
427,0.9136471748352051,
428,0.19007451832294464,
429,1.1564035415649414,
430,1.6168206930160522,
431,0.7396995425224304,
432,1.7894542217254639,
433,3.713822364807129,
434,0.6669619083404541,
435,0.9039013981819153,
436,1.3207608461380005,
437,0.8903334140777588,
438,0.8157249093055725,
439,0.4543783664703369,
440,1.4780420064926147,
441,1.2670791149139404,
442,0.7749231457710266,
443,0.7176754474639893,
444,0.445387065410614,
445,0.52424556016922,
446,0.12584510445594788,
447,1.0314406156539917,
448,0.9335439801216125,
449,1.57181978225708,
450,0.5795938372612,
451,1.2478529214859009,
452,0.611873209476471,
453,1.967901349067688,
454,0.8992787599563599,
455,0.537324070930481,
456,1.1099205017089844,
457,0.9289124608039856,
458,0.7852126359939575,
459,0.661358118057251,
460,1.9573684930801392,
461,0.76300048828125,
462,1.3172979354858398,
463,0.4189407229423523,
464,0.5931169986724854,
465,2.9623098373413086,
466,0.476534903049469,
467,1.3899747133255005,
468,1.7047526836395264,
469,1.8326590061187744,
470,1.6726080179214478,
471,1.1673840284347534,
472,1.731643557548523,
473,0.7899160385131836,
474,0.7390811443328857,
475,1.677816390991211,
476,0.485719233751297,
477,1.258578896522522,
478,0.4153728783130646,
479,1.2480577230453491,
480,0.6524374485015869,
481,1.9872411489486694,
482,0.6269552111625671,
483,1.4302423000335693,
484,0.6983924508094788,
485,2.1793212890625,
486,0.6407333016395569,
487,2.5545194149017334,
488,1.1837475299835205,
489,0.25256434082984924,
490,0.6582935452461243,
491,1.255836009979248,
492,1.3855496644973755,
493,0.912810742855072,
494,0.2311859428882599,
495,1.0321844816207886,
496,1.4942866563796997,
497,1.5504907369613647,
498,1.5597991943359375,
499,0.7357544898986816,
500,1.1834090948104858,
500,,1.0692447928281932
501,1.1791715621948242,
502,1.5054343938827515,
503,0.7351016998291016,
504,0.6959779858589172,
505,0.5046318173408508,
506,0.5584999322891235,
507,0.5428774356842041,
508,1.7919362783432007,
509,0.6902391910552979,
510,0.9605018496513367,
511,3.5651445388793945,
512,0.4422260522842407,
513,0.6084437966346741,
514,0.8102620840072632,
515,0.6875317096710205,
516,0.35813337564468384,
517,1.208956241607666,
518,1.08004891872406,
519,1.3761264085769653,
520,0.9008304476737976,
521,2.106621026992798,
522,1.4906892776489258,
523,2.0566000938415527,
524,0.28537413477897644,
525,1.7311898469924927,
526,1.1207226514816284,
527,1.2940706014633179,
528,1.026764154434204,
529,0.6989153027534485,
530,1.4515594244003296,
531,0.44545820355415344,
532,0.982483446598053,
533,0.49915996193885803,
534,1.277817726135254,
535,1.551938533782959,
536,0.6741487979888916,
537,1.907704472541809,
538,1.2614949941635132,
539,1.6018394231796265,
540,0.9583299160003662,
541,1.5457066297531128,
542,1.9719656705856323,
543,1.422143578529358,
544,1.7517964839935303,
545,1.8339893817901611,
546,1.0889312028884888,
547,0.4701705873012543,
548,0.809331476688385,
549,1.5911433696746826,
550,1.6351101398468018,
551,2.6035315990448,
552,1.370166540145874,
553,0.7680841088294983,
554,1.2985366582870483,
555,0.9837892055511475,
556,0.7382227778434753,
557,1.3115357160568237,
558,1.0892304182052612,
559,0.7878740429878235,
560,0.5573383569717407,
561,1.957411766052246,
562,0.9457187652587891,
563,0.6420192122459412,
564,1.0790517330169678,
565,1.0434321165084839,
566,0.9015433192253113,
567,0.5943220853805542,
568,0.6726261973381042,
569,0.8485736846923828,
570,2.4075567722320557,
571,2.199068546295166,
572,1.4216891527175903,
573,0.9237760305404663,
574,0.4162265360355377,
575,0.8186843991279602,
576,1.2876911163330078,
577,0.940318763256073,
578,0.9887025952339172,
579,1.0934169292449951,
580,2.4248061180114746,
581,0.6321415901184082,
582,0.7580766677856445,
583,0.2465820014476776,
584,1.1392728090286255,
585,0.5644736886024475,
586,1.7666629552841187,
587,0.4130180776119232,
588,1.531927466392517,
589,0.9052820801734924,
590,1.3329952955245972,
591,0.8485794067382812,
592,0.5820245146751404,
593,0.7709416151046753,
594,0.8422126770019531,
595,0.46570321917533875,
596,0.6065296530723572,
597,0.40260493755340576,
598,1.3373149633407593,
599,0.9741591811180115,
600,1.1807982921600342,
600,,1.072998195886612
601,0.7609025835990906,
602,0.3626260757446289,
603,0.6864663362503052,
604,2.0314581394195557,
605,0.6171318292617798,
606,0.9573310613632202,
607,0.7950220704078674,
608,0.5903183221817017,
609,0.5807993412017822,
610,1.9677168130874634,
611,0.8616702556610107,
612,0.876426637172699,
613,1.5695658922195435,
614,2.709178924560547,
615,0.49962446093559265,
616,0.6001375317573547,
617,1.1399943828582764,
618,1.2954133749008179,
619,0.6595714092254639,
620,1.0677307844161987,
621,1.2863415479660034,
622,0.30694061517715454,
623,0.8990922570228577,
624,1.825795292854309,
625,0.7667810916900635,
626,0.8493548035621643,
627,0.9235697388648987,
628,0.7525037527084351,
629,1.482052206993103,
630,1.2759448289871216,
631,0.33865028619766235,
632,0.8932408094406128,
633,0.9164326190948486,
634,0.8643324375152588,
635,1.2382252216339111,
636,0.8099167346954346,
637,0.707279622554779,
638,2.103060007095337,
639,1.240746259689331,
640,0.3541925847530365,
641,1.2327017784118652,
642,0.786600649356842,
643,0.8278689384460449,
644,0.8251614570617676,
645,0.6668955087661743,
646,0.6886879801750183,
647,1.5058932304382324,
648,0.5223201513290405,
649,0.7722744941711426,
650,0.536122739315033,
651,3.3242027759552,
652,0.9346147179603577,
653,1.5796900987625122,
654,0.6916753649711609,
655,0.7591503262519836,
656,2.440127372741699,
657,0.3303796052932739,
658,1.5427640676498413,
659,0.9992373585700989,
660,0.6091129183769226,
661,0.3183557093143463,
662,0.7754995822906494,
663,1.0535929203033447,
664,0.4370531439781189,
665,0.48085036873817444,
666,0.6506090760231018,
667,1.098136067390442,
668,1.4886822700500488,
669,1.065826654434204,
670,0.823531985282898,
671,1.2810149192810059,
672,1.1870574951171875,
673,1.958574891090393,
674,0.8826108574867249,
675,1.8440223932266235,
676,0.8686755895614624,
677,0.5142552256584167,
678,0.8060846924781799,
679,0.6605408787727356,
680,0.5849987268447876,
681,1.1895167827606201,
682,0.7647895216941833,
683,1.4535170793533325,
684,0.560734212398529,
685,0.5334248542785645,
686,3.3904669284820557,
687,0.36961445212364197,
688,0.6036743521690369,
689,1.334257960319519,
690,2.0450706481933594,
691,1.3924016952514648,
692,0.34411799907684326,
693,0.8040385842323303,
694,1.7698057889938354,
695,1.5739576816558838,
696,0.42133867740631104,
697,0.6106128096580505,
698,0.5138695240020752,
699,0.5785853266716003,
700,0.6490902900695801,
700,,1.0723655498944795
701,0.49933916330337524,
702,0.5255409479141235,
703,0.624996542930603,
704,0.8322176933288574,
705,2.0510706901550293,
706,1.50063955783844,
707,4.531827926635742,
708,0.7278316020965576,
709,1.3494353294372559,
710,0.2421858161687851,
711,0.6524952054023743,
712,1.1340042352676392,
713,1.2704335451126099,
714,1.0058915615081787,
715,0.5923631191253662,
716,0.8057082295417786,
717,1.1734012365341187,
718,0.5290088057518005,
719,1.4498536586761475,
720,0.6543470621109009,
721,0.6011847853660583,
722,0.7396220564842224,
723,1.022350788116455,
724,0.8128154277801514,
725,1.0290095806121826,
726,1.130249261856079,
727,0.5616428852081299,
728,0.7761117219924927,
729,0.8075454831123352,
730,0.4925016462802887,
731,0.6892036199569702,
732,2.508842945098877,
733,1.629306674003601,
734,1.285089373588562,
735,1.3692842721939087,
736,1.23243248462677,
737,0.6378204226493835,
738,0.7825905680656433,
739,0.7437564730644226,
740,1.7743096351623535,
741,1.1858400106430054,
742,0.41671478748321533,
743,0.7176287770271301,
744,1.695594072341919,
745,1.420430302619934,
746,0.3418178856372833,
747,0.6839983463287354,
748,1.1879814863204956,
749,0.8629409670829773,
750,1.2020412683486938,
751,0.31360486149787903,
752,0.761941134929657,
753,0.7380732893943787,
754,1.0849874019622803,
755,1.2372691631317139,
756,0.6544392108917236,
757,0.9851643443107605,
758,0.7917206287384033,
759,1.3090296983718872,
760,0.882177472114563,
761,0.4926729202270508,
762,0.7342673540115356,
763,0.30346325039863586,
764,0.2896650433540344,
765,0.5186071991920471,
766,0.8852166533470154,
767,1.7551326751708984,
768,1.58133065700531,
769,0.7858423590660095,
770,0.7322946190834045,
771,1.3440587520599365,
772,1.4399644136428833,
773,1.196397304534912,
774,0.8724191188812256,
775,0.8268633484840393,
776,0.8790233731269836,
777,1.5607736110687256,
778,0.8712148666381836,
779,1.2028532028198242,
780,0.8685590624809265,
781,1.6117653846740723,
782,1.1507848501205444,
783,1.592368245124817,
784,0.9995135068893433,
785,1.4017362594604492,
786,0.9551385045051575,
787,0.6422427892684937,
788,4.037174701690674,
789,1.3666367530822754,
790,1.32216477394104,
791,0.7703750729560852,
792,1.4042456150054932,
793,0.96393221616745,
794,1.5721213817596436,
795,0.8918882012367249,
796,1.345822811126709,
797,1.399592399597168,
798,0.606664776802063,
799,0.3942444920539856,
800,0.7615641355514526,
800,,1.056238442659378
801,1.5704137086868286,
802,0.272477924823761,
803,0.8865680694580078,
804,0.5859248042106628,
805,1.1664988994598389,
806,1.067684292793274,
807,0.6996448040008545,
808,0.8731997609138489,
809,1.1810085773468018,
810,1.405638575553894,
811,1.745072603225708,
812,0.43730172514915466,
813,1.6250464916229248,
814,1.4067339897155762,
815,2.359855890274048,
816,2.31502366065979,
817,1.6544378995895386,
818,0.6582685112953186,
819,0.3499019742012024,
820,1.2680323123931885,
821,0.8496799468994141,
822,0.6907485127449036,
823,1.0239384174346924,
824,1.1239410638809204,
825,1.0347641706466675,
826,0.422304630279541,
827,2.0257465839385986,
828,2.3082706928253174,
829,0.4063091576099396,
830,0.8693726062774658,
831,0.8697277903556824,
832,0.8738792538642883,
833,0.6922395825386047,
834,0.7810506224632263,
835,1.5751193761825562,
836,0.9648239612579346,
837,0.5543521642684937,
838,0.7289844751358032,
839,0.6027143001556396,
840,0.604613721370697,
841,0.9244669675827026,
842,1.3163139820098877,
843,0.725479245185852,
844,1.228605031967163,
845,1.745194673538208,
846,0.5865961313247681,
847,0.33656570315361023,
848,0.9996365308761597,
849,0.9257738590240479,
850,0.8161261081695557,
851,0.9225828051567078,
852,1.7691843509674072,
853,0.34223246574401855,
854,0.8175735473632812,
855,1.1242398023605347,
856,0.320274293422699,
857,0.4484940767288208,
858,0.8532933592796326,
859,1.2793352603912354,
860,0.9590678811073303,
861,0.7671207785606384,
862,0.1524362564086914,
863,1.3320900201797485,
864,0.3184203803539276,
865,0.22975704073905945,
866,0.9951348304748535,
867,0.19095121324062347,
868,1.0902360677719116,
869,0.752237856388092,
870,0.5574551820755005,
871,0.5660178661346436,
872,1.7652157545089722,
873,0.8188700079917908,
874,0.7670902609825134,
875,0.3703378140926361,
876,1.5606865882873535,
877,0.4764734208583832,
878,1.5851205587387085,
879,0.6174678206443787,
880,1.514271855354309,
881,0.6456841826438904,
882,0.6985633969306946,
883,0.6866669654846191,
884,1.632581114768982,
885,1.1892911195755005,
886,0.9637628793716431,
887,0.7174450159072876,
888,0.5762020945549011,
889,1.836862564086914,
890,1.295591950416565,
891,1.0816824436187744,
892,0.8452155590057373,
893,0.7258809208869934,
894,1.42284095287323,
895,1.4875437021255493,
896,1.3466527462005615,
897,1.4868801832199097,
898,1.1122245788574219,
899,1.1152719259262085,
900,1.1347997188568115,
900,,1.0588384729165297
901,1.297274112701416,
902,1.0978000164031982,
903,1.1478034257888794,
904,0.8119668364524841,
905,0.7134843468666077,
906,1.2590572834014893,
907,1.047045350074768,
908,0.6368119716644287,
909,1.3498810529708862,
910,0.5224920511245728,
911,2.5638837814331055,
912,0.9450099468231201,
913,1.7100770473480225,
914,1.3515232801437378,
915,1.3605732917785645,
916,0.7259306311607361,
917,0.6954191327095032,
918,0.41714444756507874,
919,1.2360224723815918,
920,0.4095020592212677,
921,0.32864734530448914,
922,0.46829017996788025,
923,1.8257181644439697,
924,1.0534327030181885,
925,0.4880961775779724,
926,1.0228911638259888,
927,1.9123657941818237,
928,2.5234909057617188,
929,0.8408596515655518,
930,1.8949880599975586,
931,2.446784019470215,
932,1.6355559825897217,
933,0.6041303277015686,
934,0.7075150012969971,
935,1.627668023109436,
936,1.7117565870285034,
